1,2014-11-13 19:49:33,-8.809808,39.748636
1,2014-11-13 19:49:34,-8.809661,39.748654
1,2014-11-13 19:49:35,-8.809596,39.748749
1,2014-11-13 19:49:36,-8.809426,39.748721
1,2014-11-13 19:49:37,-8.809169,39.748774
1,2014-11-13 19:49:38,-8.809009,39.748869
1,2014-11-13 19:49:39,-8.808969,39.748902
1,2014-11-13 19:49:40,-8.808853,39.748953
1,2014-11-13 19:49:41,-8.808751,39.748980
1,2014-11-13 19:49:42,-8.808610,39.749016
1,2014-11-13 19:49:43,-8.808467,39.749043
1,2014-11-13 19:49:44,-8.808379,39.749073
1,2014-11-13 19:49:45,-8.808339,39.749084
1,2014-11-13 19:49:46,-8.808239,39.749108
1,2014-11-13 19:49:47,-8.808174,39.749119
1,2014-11-13 19:49:48,-8.808077,39.749120
1,2014-11-13 19:49:49,-8.807971,39.749129
1,2014-11-13 19:49:50,-8.807871,39.749166
1,2014-11-13 19:49:51,-8.807788,39.749193
1,2014-11-13 19:49:52,-8.807728,39.749204
1,2014-11-13 19:49:54,-8.807714,39.749189
1,2014-11-13 19:49:55,-8.807711,39.749179
1,2014-11-13 19:49:56,-8.807679,39.749181
1,2014-11-13 19:49:57,-8.807670,39.749191
1,2014-11-13 19:49:58,-8.807655,39.749185
1,2014-11-13 19:49:59,-8.807638,39.749171
1,2014-11-13 19:50:00,-8.807630,39.749161
1,2014-11-13 19:50:01,-8.807591,39.749167
1,2014-11-13 19:50:02,-8.807556,39.749155
1,2014-11-13 19:50:03,-8.807524,39.749154
1,2014-11-13 19:50:04,-8.807490,39.749151
1,2014-11-13 19:50:05,-8.807446,39.749140
1,2014-11-13 19:50:06,-8.807359,39.749140
1,2014-11-13 19:50:07,-8.807297,39.749142
1,2014-11-13 19:50:08,-8.807237,39.749108
1,2014-11-13 19:50:09,-8.807148,39.749055
1,2014-11-13 19:50:10,-8.807087,39.749026
1,2014-11-13 19:50:11,-8.807044,39.749029
1,2014-11-13 19:50:12,-8.806957,39.748987
1,2014-11-13 19:50:13,-8.806862,39.748949
1,2014-11-13 19:50:14,-8.806766,39.748905
1,2014-11-13 19:50:15,-8.806683,39.748890
1,2014-11-13 19:50:16,-8.806584,39.748860
1,2014-11-13 19:50:17,-8.806466,39.748821
1,2014-11-13 19:50:18,-8.806349,39.748777
1,2014-11-13 19:50:19,-8.806226,39.748730
1,2014-11-13 19:50:20,-8.806139,39.748691
1,2014-11-13 19:50:21,-8.806032,39.748637
1,2014-11-13 19:50:22,-8.805952,39.748616
1,2014-11-13 19:50:23,-8.805826,39.748569
1,2014-11-13 19:50:24,-8.805728,39.748521
1,2014-11-13 19:50:25,-8.805632,39.748469
1,2014-11-13 19:50:26,-8.805553,39.748424
1,2014-11-13 19:50:27,-8.805520,39.748445
1,2014-11-13 19:50:28,-8.805463,39.748442
1,2014-11-13 19:50:29,-8.805415,39.748408
1,2014-11-13 19:50:30,-8.805370,39.748368
1,2014-11-13 19:50:31,-8.805345,39.748344
1,2014-11-13 19:50:32,-8.805379,39.748296
1,2014-11-13 19:50:33,-8.805373,39.748274
1,2014-11-13 19:50:34,-8.805361,39.748276
1,2014-11-13 19:50:36,-8.805347,39.748253
1,2014-11-13 19:50:37,-8.805341,39.748236
1,2014-11-13 19:50:38,-8.805349,39.748270
1,2014-11-13 19:50:39,-8.805375,39.748289
1,2014-11-13 19:50:40,-8.805387,39.748294
1,2014-11-13 19:50:41,-8.805396,39.748302
1,2014-11-13 19:50:44,-8.805415,39.748317
1,2014-11-13 19:50:47,-8.805425,39.748311
1,2014-11-13 19:50:48,-8.805413,39.748295
1,2014-11-13 19:50:49,-8.805392,39.748288
1,2014-11-13 19:50:51,-8.805390,39.748267
1,2014-11-13 19:50:52,-8.805379,39.748249
1,2014-11-13 19:50:53,-8.805345,39.748223
1,2014-11-13 19:50:54,-8.805313,39.748192
1,2014-11-13 19:50:55,-8.805305,39.748152
1,2014-11-13 19:50:56,-8.805301,39.748110
1,2014-11-13 19:50:57,-8.805292,39.748031
1,2014-11-13 19:50:58,-8.805284,39.747982
1,2014-11-13 19:50:59,-8.805299,39.747939
1,2014-11-13 19:51:00,-8.805271,39.747910
1,2014-11-13 19:51:01,-8.805300,39.747866
1,2014-11-13 19:51:02,-8.805328,39.747784
1,2014-11-13 19:51:03,-8.805290,39.747704
1,2014-11-13 19:51:04,-8.805355,39.747591
1,2014-11-13 19:51:05,-8.805317,39.747539
1,2014-11-13 19:51:06,-8.805280,39.747471
1,2014-11-13 19:51:07,-8.805325,39.747414
1,2014-11-13 19:51:08,-8.805280,39.747382
1,2014-11-13 19:51:09,-8.805373,39.747330
1,2014-11-13 19:51:10,-8.805405,39.747286
1,2014-11-13 19:51:11,-8.805364,39.747274
1,2014-11-13 19:51:12,-8.805374,39.747217
1,2014-11-13 19:51:13,-8.805348,39.747169
1,2014-11-13 19:51:14,-8.805364,39.747099
1,2014-11-13 19:51:15,-8.805373,39.747030
1,2014-11-13 19:51:16,-8.805381,39.746962
1,2014-11-13 19:51:17,-8.805358,39.746904
1,2014-11-13 19:51:18,-8.805373,39.746874
1,2014-11-13 19:51:19,-8.805425,39.746796
1,2014-11-13 19:51:20,-8.805525,39.746738
1,2014-11-13 19:51:21,-8.805566,39.746655
1,2014-11-13 19:51:22,-8.805606,39.746577
1,2014-11-13 19:51:23,-8.805647,39.746509
1,2014-11-13 19:51:24,-8.805700,39.746446
1,2014-11-13 19:51:25,-8.805748,39.746368
1,2014-11-13 19:51:26,-8.805799,39.746307
1,2014-11-13 19:51:27,-8.805816,39.746223
1,2014-11-13 19:51:28,-8.805847,39.746197
1,2014-11-13 19:51:29,-8.805870,39.746171
1,2014-11-13 19:51:30,-8.805899,39.746115
1,2014-11-13 19:51:31,-8.805943,39.746089
1,2014-11-13 19:51:32,-8.805937,39.746063
1,2014-11-13 19:51:33,-8.805963,39.746015
1,2014-11-13 19:51:34,-8.805974,39.745964
1,2014-11-13 19:51:35,-8.805992,39.745944
1,2014-11-13 19:51:36,-8.805992,39.745924
1,2014-11-13 19:51:37,-8.805961,39.745905
1,2014-11-13 19:51:39,-8.805978,39.745913
1,2014-11-13 19:51:41,-8.805957,39.745932
1,2014-11-13 19:51:42,-8.805968,39.745897
1,2014-11-13 19:51:43,-8.805963,39.745880
1,2014-11-13 19:51:44,-8.805947,39.745875
1,2014-11-13 19:51:45,-8.805932,39.745860
1,2014-11-13 19:51:46,-8.805920,39.745848
1,2014-11-13 19:51:48,-8.805907,39.745823
1,2014-11-13 19:51:50,-8.805894,39.745814
1,2014-11-13 19:51:51,-8.805901,39.745805
1,2014-11-13 19:51:54,-8.805890,39.745794
1,2014-11-13 19:52:04,-8.805879,39.745790
1,2014-11-13 19:52:53,-8.805884,39.745776
1,2014-11-13 19:52:54,-8.805880,39.745763
1,2014-11-13 19:53:02,-8.805870,39.745745
1,2014-11-13 19:53:04,-8.805882,39.745739
1,2014-11-13 19:53:10,-8.805878,39.745742
1,2014-11-13 19:53:11,-8.805870,39.745751
1,2014-11-13 19:53:12,-8.805867,39.745760
1,2014-11-13 19:53:14,-8.805866,39.745773
1,2014-11-13 19:53:16,-8.805878,39.745769
1,2014-11-13 19:53:18,-8.805891,39.745767
1,2014-11-13 19:53:23,-8.805902,39.745766
1,2014-11-13 19:53:41,-8.805913,39.745768
1,2014-11-13 19:53:43,-8.805921,39.745775
1,2014-11-13 19:53:51,-8.805931,39.745782
1,2014-11-13 19:53:53,-8.805949,39.745776
1,2014-11-13 19:53:56,-8.805961,39.745771
1,2014-11-13 19:54:00,-8.805974,39.745766
1,2014-11-13 19:54:04,-8.805985,39.745769
1,2014-11-13 19:54:15,-8.805986,39.745760
